時間,狀態,多/空,進場價,進場量,當前均價,當前持倉量,出場價,出場量,實現損益,剩餘倉位
2024-06-21 02:24,開倉,-1,65293.54080614595,-0.1530779289436113825000131043,65293.54080614595000000000000,-0.1530779289436113825000131043,,,,
2024-06-21 03:14,平倉,,,,,,65203.482953892570,-0.1530779289436113825000131043,3.804655377565213022300256060,0E-28
2024-06-21 07:54,開倉,1,64921.014280157580,0.1540149467945278737920686982,64921.01428015758000000000000,0.1540149467945278737920686982,,,,
2024-06-21 07:59,開倉,1,64905.839416447545,0.1538968272199949955188175595,64913.42975895521740498398330,0.3079117740145228693108862577,,,,
2024-06-21 08:49,平倉,,,,,,64951.106641269755,0.3079117740145228693108862577,-8.39805479731415499897303538,0E-28
2024-06-21 11:59,開倉,1,64640.141064002715,0.1542448165976208173877837259,64640.14106400271500000000000,0.1542448165976208173877837259,,,,
2024-06-21 12:04,開倉,1,64561.650355311240,0.1542778298965125089695133294,64600.89151022906564713093545,0.3085226464941333263572970553,,,,
2024-06-21 12:54,平倉,,,,,,64674.283622369580,0.3085226464941333263572970553,2.68964752610005394091618893,0E-28
2024-06-21 15:49,開倉,1,64517.70017262195,0.1542701749372227783682956639,64517.70017262195000000000000,0.1542701749372227783682956639,,,,
2024-06-21 15:54,開倉,1,64355.767701709380,0.1545036150418410332730102384,64436.67272482482239485809816,0.3087737899790638116413059023,,,,
2024-06-21 15:59,開倉,1,64242.180023913210,0.1546219412954457546130423008,64371.77605670050325972558571,0.4633957312745095662543482031,,,,
2024-06-21 16:49,平倉,,,,,,64019.106896418675,0.4633957312745095662543482031,-193.0915642825719611020485972,0E-28
2024-06-21 16:49,開倉,1,64083.158028881325,0.1518359044772011362041632916,64083.15802888132500000000000,0.1518359044772011362041632916,,,,
2024-06-21 16:54,開倉,1,64020.215126868180,0.1518331241543724375594281424,64051.68686602002065642037281,0.3036690286315735737635914340,,,,
2024-06-21 16:59,開倉,1,63847.965978544785,0.1520904209469125166210033212,63983.70364469472929440810344,0.4557594495784860903845947552,,,,
2024-06-21 17:04,開倉,1,63782.944442273910,0.1520931432023567960588555381,63933.47090984154513553217950,0.6078525927808428864434502933,,,,
2024-06-21 17:54,平倉,,,,,,64289.052517857790,0.6078525927808428864434502933,177.0629351174521548694112122,0E-28
2024-06-21 19:44,開倉,1,63861.806249862105,0.1545273262695396209413424107,63861.80624986210500000000000,0.1545273262695396209413424107,,,,
2024-06-21 20:14,開倉,1,63731.034631499490,0.1546894836898553397361315047,63796.38615149016944527286057,0.3092168099593949606774739154,,,,
2024-06-21 20:19,開倉,1,63673.846740793965,0.1546735103370880901019948329,63755.52821594431374437662809,0.4638903202964830507794687483,,,,
2024-06-21 21:09,平倉,,,,,,63722.643669814860,0.4638903202964830507794687483,-44.81514021892584300914573410,0E-28
