時間,狀態,多/空,進場價,進場量,當前均價,當前持倉量,出場價,出場量,實現損益,剩餘倉位
2024-06-21 07:59,開倉,1,64905.839416447545,0.1541463771203407397228149131,64905.83941644754500000000002,0.1541463771203407397228149131,,,,
2024-06-21 08:49,平倉,,,,,,64951.106641269755,0.1541463771203407397228149131,-3.034199070073003678479756614,0E-28
2024-06-21 11:59,開倉,1,64640.141064002715,0.1545781633031550755544358745,64640.14106400271500000000000,0.1545781633031550755544358745,,,,
2024-06-21 12:04,開倉,1,64561.650355311240,0.1546112479488489943489809919,64600.89151022906564713093548,0.3091894112520040699034168664,,,,
2024-06-21 12:54,平倉,,,,,,64674.283622369580,0.3091894112520040699034168664,2.69546026692111340340739547,0E-28
2024-06-21 15:54,開倉,1,64355.767701709380,0.1549925911379392461869661561,64355.76770170938000000000000,0.1549925911379392461869661561,,,,
2024-06-21 15:59,開倉,1,64242.180023913210,0.1551112918728112045107478750,64298.95212341755394003081385,0.3101038830107504506977140311,,,,
2024-06-21 16:49,平倉,,,,,,64019.106896418675,0.3101038830107504506977140311,-106.6336651698370024299382123,0E-28
2024-06-21 16:49,開倉,1,64083.158028881325,0.1536758048021618662616366477,64083.15802888132500000000000,0.1536758048021618662616366477,,,,
2024-06-21 16:54,開倉,1,64020.215126868180,0.1536729907882447940728746143,64051.68686602002065642037280,0.3073487955904066603345112620,,,,
2024-06-21 16:59,開倉,1,63847.965978544785,0.1539334054233915731082335930,63983.70364469472929440810344,0.4612822010137982334427448550,,,,
2024-06-21 17:04,開倉,1,63782.944442273910,0.1539361606662816994401619413,63933.47090984154513553217950,0.6152183616800799328829067963,,,,
2024-06-21 17:19,開倉,1,63811.582100937405,0.1537131324699764561980417864,63909.10474618167371410751853,0.7689314941500563890809485827,,,,
2024-06-21 18:09,平倉,,,,,,64256.352504203710,0.7689314941500563890809485827,217.6010042764515146758225447,0E-28
2024-06-22 16:04,開倉,-1,64633.901726797890,-0.1548191051277302977331563195,64633.90172679788999999999998,-0.1548191051277302977331563195,,,,
2024-06-22 16:54,平倉,,,,,,64503.611414893515,-0.1548191051277302977331563195,10.18503809908754026217437257,0E-28
2024-06-23 00:04,開倉,-1,64494.574972514145,-0.1551563246452327224705414019,64494.57497251414499999999997,-0.1551563246452327224705414019,,,,
2024-06-23 00:54,平倉,,,,,,64523.309589898935,-0.1551563246452327224705414019,-14.46955719342624231191242698,0E-28
2024-06-23 07:44,開倉,1,64303.756427998845,0.1553916128369731461629182636,64303.75642799884500000000000,0.1553916128369731461629182636,,,,
2024-06-23 07:49,開倉,1,64296.922704014430,0.1552526426221069346621565438,64300.34109457842622833460660,0.3106442554590800808250748074,,,,
2024-06-23 08:09,平倉,,,,,,64458.4892833103271775,0.3106442554590800808250748074,29.10416692939241936275171362,0E-28
2024-06-23 08:09,開倉,-1,64490.734650635645,-0.1544766494238983042927519073,64490.734650635645,-0.1544766494238983042927519073,,,,
2024-06-23 08:14,開倉,-1,64505.033492718105,-0.1547390079603199045978670093,64497.89013770747806295265726,-0.3092156573842182088906189166,,,,
2024-06-23 08:19,開倉,-1,64501.615963467540,-0.1545925367604648807593787697,64499.13199773290871729375899,-0.4638081941446830896499976863,,,,
