時間,狀態,多/空,進場價,進場量,當前均價,當前持倉量,出場價,出場量,實現損益,剩餘倉位
2023-01-03 14:29,開倉,1,16763.622450544065,0.5968280441483747893737856444,16763.62245054406500000000000,0.5968280441483747893737856444,,,,
2023-01-03 16:59,平倉,,,,,,16706.792240402345,0.5968280441483747893737856444,-43.88894530425645697467015614,0E-28
2023-01-03 23:14,開倉,-1,16653.380816783690,-0.5969438344705043558536509251,16653.38081678369000000000000,-0.5969438344705043558536509251,,,,
2023-01-04 01:44,平倉,,,,,,16629.0533084685,-0.5969438344705043558536509251,4.595545251210984594236813259,0E-28
2023-01-04 09:14,開倉,1,16706.625729665685,0.5953165533311903569256054616,16706.62572966568500000000000,0.5953165533311903569256054616,,,,
2023-01-04 11:44,平倉,,,,,,16801.19520,0.5953165533311903569256054616,46.29674151147212061541747287,0E-28
2023-01-05 23:44,開倉,1,16881.086135215155,0.5913185889458266858449964922,16881.08613521515500000000000,0.5913185889458266858449964922,,,,
2023-01-06 02:14,平倉,,,,,,16801.997528744945,0.5913185889458266858449964922,-56.70189664982508373702418310,0E-28
2023-01-07 00:29,開倉,1,16820.411934015525,0.5894851287568780104857739794,16820.41193401552500000000000,0.5894851287568780104857739794,,,,
2023-01-07 02:59,平倉,,,,,,16839.441904711185,0.5894851287568780104857739794,1.291284146378110524928466998,0E-28
2023-01-08 23:14,開倉,1,16949.816126376825,0.5844756196884457754328760576,16949.81612637682500000000000,0.5844756196884457754328760576,,,,
2023-01-09 01:44,平倉,,,,,,16924.948938526825,0.5844756196884457754328760576,-24.42648504757850815835385156,0E-28
2023-01-09 04:29,開倉,1,16967.239016298240,0.5818509345353623245375937974,16967.23901629824000000000000,0.5818509345353623245375937974,,,,
2023-01-09 06:59,平倉,,,,,,16954.466773995940,0.5818509345353623245375937974,-17.29651345670363002134654217,0E-28
2023-01-10 16:59,開倉,1,17259.42540,0.5704257904393794971752961537,17259.42540000000000000000000,0.5704257904393794971752961537,,,,
2023-01-10 19:29,平倉,,,,,,17258.755648858235,0.5704257904393794971752961537,-10.22688265743904171599856959,0E-28
2023-01-12 02:44,開倉,1,17480.484205685760,0.5620633342091843201649330085,17480.48420568576000000000000,0.5620633342091843201649330085,,,,
2023-01-12 05:14,平倉,,,,,,17521.23500,0.5620633342091843201649330085,13.05648356037174764904028182,0E-28
2023-01-15 22:59,開倉,1,20799.503158632165,0.4725291811672947802326562285,20799.50315863216500000000000,0.4725291811672947802326562285,,,,
2023-01-16 01:29,平倉,,,,,,20971.108623398445,0.4725291811672947802326562285,71.17912896385848167056749449,0E-28
2023-01-17 00:59,開倉,1,21005.748502888725,0.4708117697886833150925577925,21005.74850288872500000000000,0.4708117697886833150925577925,,,,
2023-01-17 03:29,平倉,,,,,,21274.99269714255,0.4708117697886833150925577925,116.7468186379883899803330070,0E-28
2023-01-18 11:14,開倉,1,21357.47340,0.4680639855987430498559441458,21357.47340000000000000000000,0.4680639855987430498559441458,,,,
2023-01-18 13:44,平倉,,,,,,21267.36100,0.4680639855987430498559441458,-52.13285484869544279336614338,0E-28
2023-01-18 21:59,開倉,1,21411.90060,0.4639711216571327568599316463,21411.90060000000000000000000,0.4639711216571327568599316463,,,,
2023-01-19 00:14,平倉,,,,,,20962.689412000000,0.4639711216571327568599316463,-218.1471012767288751192711039,0E-28
2023-01-19 00:14,開倉,-1,20862.504265192220,-0.4647863129063508698690823323,20862.50426519222000000000000,-0.4647863129063508698690823323,,,,
2023-01-19 02:44,平倉,,,,,,20926.95825,-0.4647863129063508698690823323,-39.68389371629266111802148933,0E-28
2023-01-20 14:14,開倉,-1,20958.11570,-0.4603109727803479142722590293,20958.11570000000000000000000,-0.4603109727803479142722590293,,,,
2023-01-20 16:44,平倉,,,,,,20959.837595767155,-0.4603109727803479142722590293,-10.44065074863116925022047531,0E-28
2023-01-20 20:59,開倉,1,21095.74260,0.4568127768514342772980810483,21095.74260000000000000000000,0.4568127768514342772980810483,,,,
2023-01-20 23:29,平倉,,,,,,21154.41750,0.4568127768514342772980810483,17.13983579963064490126279726,0E-28
2023-01-22 22:29,開倉,1,22940.784806313120,0.4204002444046012629638896958,22940.78480631312000000000000,0.4204002444046012629638896958,,,,
2023-01-23 00:59,平倉,,,,,,22803.383989877215,0.4204002444046012629638896958,-67.34988501364256890125205954,0E-28
2023-01-23 11:14,開倉,1,22767.636220175565,0.4202139718517646596371459712,22767.63622017556500000000000,0.4202139718517646596371459712,,,,
2023-01-23 13:14,開倉,1,22753.571895427515,0.4200530284738098471080947304,22760.60540473051181942357352,0.8402670003255745067452407016,,,,
2023-01-23 15:44,平倉,,,,,,22699.260263794210,0.8402670003255745067452407016,-70.61973689056380482107823138,0E-28
