時間,狀態,多/空,進場價,進場量,當前均價,當前持倉量,出場價,出場量,實現損益,剩餘倉位
2023-01-23 11:59,開倉,1,22675.72783741980,0.4412206775338699598792190862,22675.72783741980000000000000,0.4412206775338699598792190862,,,,
2023-01-23 14:29,平倉,,,,,,22722.172565782275,0.4412206775338699598792190862,10.46688214145179839688770626,0E-28
2023-02-08 00:59,開倉,-1,22966.514782157975,-0.4352189152777141370773221039,22966.51478215797500000000000,-0.4352189152777141370773221039,,,,
2023-02-08 03:29,平倉,,,,,,23072.660485250145,-0.4352189152777141370773221039,-56.23827603012608034148957899,0E-28
2023-03-21 13:44,開倉,1,27803.59961428095,0.3574787220510548441352313323,27803.59961428095000000000000,0.3574787220510548441352313323,,,,
2023-03-21 16:14,平倉,,,,,,27483.870000115240,0.3574787220510548441352313323,-124.1214325984933731862800998,0E-28
2023-04-23 21:59,開倉,-1,27617.112869163335,-0.3546810805043267111365114602,27617.11286916333500000000000,-0.3546810805043267111365114602,,,,
2023-04-24 00:29,平倉,,,,,,27552.112981424760,-0.3546810805043267111365114602,13.28201721334869792811365468,0E-28
2023-06-25 04:14,開倉,1,30581.827826106915,0.3207315190344340636424540625,30581.82782610691500000000000,0.3207315190344340636424540625,,,,
2023-06-25 06:44,平倉,,,,,,30472.85595,0.3207315190344340636424540625,-44.72432073396399118213776530,0E-28
2023-08-10 12:14,開倉,1,29578.89944379255,0.3297619632125251935862274999,29578.89944379255000000000000,0.3297619632125251935862274999,,,,
2023-08-10 14:44,平倉,,,,,,29520.507711045640,0.3297619632125251935862274999,-28.99011300382703673524732371,0E-28
2023-09-19 14:29,開倉,1,26789.656978902240,0.3626486325261058631699559317,26789.65697890224000000000000,0.3626486325261058631699559317,,,,
2023-09-19 16:59,平倉,,,,,,27037.87430,0.3626486325261058631699559317,80.21042392408824843730887022,0E-28
2023-09-30 08:14,開倉,1,26852.159231590830,0.3644311365761691540226497393,26852.15923159083000000000000,0.3644311365761691540226497393,,,,
2023-09-30 10:44,平倉,,,,,,26848.500662335925,0.3644311365761691540226497393,-11.11772616354876894936733095,0E-28
2023-10-09 00:29,開倉,1,27895.945221889890,0.3500454596467333509329514638,27895.94522188989000000000000,0.3500454596467333509329514638,,,,
2023-10-09 02:59,平倉,,,,,,27857.300570145880,0.3500454596467333509329514638,-23.27870646521383767586629846,0E-28
2024-03-03 04:59,開倉,1,61960.46475,0.1570644915194270681921514238,61960.46475000000000000000000,0.1570644915194270681921514238,,,,
2024-03-03 07:29,平倉,,,,,,62036.46625,0.1570644915194270681921514238,2.193410924995387787966946123,0E-28
2024-03-03 08:59,開倉,1,61930.464410476575,0.1570187925389892968425250264,61930.46441047657500000000000,0.1570187925389892968425250264,,,,
2024-03-03 09:44,開倉,1,61967.62213170240,0.1567676360664400526277615834,61949.02840046198375060737991,0.3137864286054293494702866098,,,,
2024-03-03 12:14,平倉,,,,,,62058.498568559885,0.3137864286054293494702866098,14.87713845583288416585599958,0E-28
2024-08-16 21:29,開倉,-1,58456.06704634940,-0.1661071040454152703667831554,58456.06704634940000000000000,-0.1661071040454152703667831554,,,,
2024-08-16 23:59,平倉,,,,,,58071.02100,-0.1661071040454152703667831554,54.31287455596508131702877687,0E-28
2024-10-06 08:44,開倉,1,61855.181955660375,0.1578575591512288346606310886,61855.18195566037500000000000,0.1578575591512288346606310886,,,,
2024-10-06 11:14,平倉,,,,,,61848.546584216310,0.1578575591512288346606310886,-10.81070414105732367833345685,0E-28
2024-11-17 15:14,開倉,1,90407.474047360455,0.1077756330143661726201022403,90407.47404736045500000000000,0.1077756330143661726201022403,,,,
2024-11-17 17:44,平倉,,,,,,91217.118514515270,0.1077756330143661726201022403,77.42896227454104401604801044,0E-28
2024-11-23 21:59,開倉,1,98649.86809720665,0.09945722195153746023213273281,98649.86809720665000000000000,0.09945722195153746023213273281,,,,
2024-11-24 00:29,平倉,,,,,,97963.003638558310,0.09945722195153746023213273281,-78.05675911032994080710166278,0E-29
2024-11-28 22:59,開倉,1,95479.71600,0.1018386951611391880794008640,95479.71600000000000000000000,0.1018386951611391880794008640,,,,
2024-11-29 01:29,平倉,,,,,,95395.811794759230,0.1018386951611391880794008640,-18.25967977726832458528277354,0E-28
2024-12-26 07:59,開倉,1,97221.720311552340,0.09972599188383499883902643920,97221.72031155234000000000000,0.09972599188383499883902643920,,,,
2024-12-26 10:29,平倉,,,,,,97749.20095,0.09972599188383499883902643920,42.85539384812038824289748892,0E-29
2024-12-27 01:44,開倉,1,97404.17775,0.09987979116235003232095924971,97404.17775000000000000000000,0.09987979116235003232095924971,,,,
2024-12-27 04:14,平倉,,,,,,97457.127315192340,0.09987979116235003232095924971,-4.445406009975812192233119076,0E-29
